-1.3000	0.6000	0.0500	7.2791
-1.3000	0.7000	0.0500	5.8431
-1.3000	0.8000	0.0500	4.6462
-1.3000	0.9000	0.0500	3.1838
-1.3000	1.0000	0.0500	2.3641
-1.3000	1.1000	0.0500	1.7368
-1.3000	1.2000	0.0500	1.2565
-1.3000	1.3000	0.0500	0.8981
-1.3000	1.4000	0.0500	0.6337
-1.3000	1.5000	0.0500	0.4427
-1.3000	1.6000	0.0500	0.3115
-1.3000	1.7000	0.0500	0.2210
-1.3000	1.8000	0.0500	0.1433
-1.3000	1.9000	0.0500	0.0859
-1.2000	-2.0000	0.0500	-0.4172
-1.2000	-1.9000	0.0500	-0.3008
-1.2000	-1.8000	0.0500	-1.2554
-1.2000	-1.7000	0.0500	-1.5210
-1.2000	-1.6000	0.0500	-1.7917
-1.2000	-1.5000	0.0500	-2.2662
-1.2000	-1.4000	0.0500	-2.4609
-1.2000	-1.3000	0.0500	-3.1973
-1.2000	-1.2000	0.0500	-4.0718
-1.2000	-1.1000	0.0500	-5.1585
-1.2000	-1.0000	0.0500	-6.5698
-1.2000	-0.9000	0.0500	-8.3604
-1.2000	-0.8000	0.0500	-10.5472
-1.2000	-0.7000	0.0500	-13.3198
-1.2000	-0.6000	0.0500	-16.5904
-1.2000	-0.5000	0.0500	-19.8299
-1.2000	-0.4000	0.0500	-22.2798
-1.2000	-0.3000	0.0500	-23.0476
-1.2000	-0.2000	0.0500	-20.9775
-1.2000	-0.1000	0.0500	-14.7902
-1.2000	-0.0000	0.0500	-7.7405
-1.2000	0.1000	0.0500	0.0788
-1.2000	0.2000	0.0500	5.9521
-1.2000	0.3000	0.0500	9.7024
-1.2000	0.4000	0.0500	10.2581
-1.2000	0.5000	0.0500	9.3480
-1.2000	0.6000	0.0500	7.7972
-1.2000	0.7000	0.0500	6.1434
-1.2000	0.8000	0.0500	4.6397
-1.2000	0.9000	0.0500	3.3722
-1.2000	1.0000	0.0500	2.4337
-1.2000	1.1000	0.0500	1.7467
-1.2000	1.2000	0.0500	1.2472
-1.2000	1.3000	0.0500	0.8814
-1.2000	1.4000	0.0500	0.6118
-1.2000	1.5000	0.0500	0.4073
-1.2000	1.6000	0.0500	0.2414
-1.2000	1.7000	0.0500	0.2358
-1.2000	1.8000	0.0500	0.1370
-1.2000	1.9000	0.0500	0.0712
-1.1000	-2.0000	0.0500	-0.4965
-1.1000	-1.9000	0.0500	-0.6955
-1.1000	-1.8000	0.0500	-1.1425
-1.1000	-1.7000	0.0500	-1.4023
-1.1000	-1.6000	0.0500	-1.7478
-1.1000	-1.5000	0.0500	-2.2827
-1.1000	-1.4000	0.0500	-2.4956
-1.1000	-1.3000	0.0500	-3.2413
-1.1000	-1.2000	0.0500	-4.1666
-1.1000	-1.1000	0.0500	-5.2905
-1.1000	-1.0000	0.0500	-6.6836
-1.1000	-0.9000	0.0500	-9.0659
-1.1000	-0.8000	0.0500	-11.5812
-1.1000	-0.7000	0.0500	-14.8546
-1.1000	-0.6000	0.0500	-18.7689
-1.1000	-0.5000	0.0500	-22.8665
-1.1000	-0.4000	0.0500	-26.3635
-1.1000	-0.3000	0.0500	-27.9872
-1.1000	-0.2000	0.0500	-26.1550
-1.1000	-0.1000	0.0500	-20.1843
-1.1000	-0.0000	0.0500	-11.3611
-1.1000	0.1000	0.0500	-2.0869
-1.1000	0.2000	0.0500	4.9490
-1.1000	0.3000	0.0500	9.5464
-1.1000	0.4000	0.0500	10.5053
-1.1000	0.5000	0.0500	9.6570
-1.1000	0.6000	0.0500	8.0523
-1.1000	0.7000	0.0500	6.2960
-1.1000	0.8000	0.0500	4.7030
-1.1000	0.9000	0.0500	3.4164
-1.1000	1.0000	0.0500	2.4262
-1.1000	1.1000	0.0500	1.7098
-1.1000	1.2000	0.0500	1.2113
-1.1000	1.3000	0.0500	0.8463
-1.1000	1.4000	0.0500	0.5739
-1.1000	1.5000	0.0500	0.3726
